gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1149
1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,415
1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,5038
0,0,0,0,30,1,0,0,2,2,2,2,2,2,1,0,0,85.35,2185
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.2,3905
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,3514
1,0,1,1,38,1,2,1,0,0,2,2,2,0,2,1,0,94.9,3125
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2063
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,3032
1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,3211
0,0,1,0,7,1,0,0,2,0,0,0,0,0,0,1,0,50.3,3075
0,0,1,1,68,1,2,1,0,2,0,2,2,2,2,1,1,103.75,5539
1,0,0,0,5,1,0,0,0,0,2,2,2,0,0,1,1,63.95,2760
1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,3596
0,0,1,1,35,1,2,2,1,1,1,1,1,1,0,1,2,25.75,6286
1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,961
1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4572
1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,2927
1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,3924
0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4074
1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,1679
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,994
0,0,1,0,63,1,2,1,0,0,0,2,0,0,1,1,1,81.2,4202
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,35.75,3034
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2139
0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3186
1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,91.35,4760
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.75,4234
0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,5942
1,0,0,0,41,0,1,0,0,0,2,0,2,2,1,1,2,51.35,1699
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,3949
1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,2748
1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,5356
0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,4689
0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2180
0,0,1,1,32,0,1,0,2,2,0,0,0,0,0,1,2,35.15,99
0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,86.0,306
1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,5261
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,338
1,0,1,1,29,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2345
1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,3947
0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,95.15,5359
1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,3863
1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,1345
0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,1969
1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,1,76.1,4402
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5822
1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2253
1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1372
1,0,1,1,56,1,2,2,1,1,1,1,1,1,1,1,3,24.45,800
0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,436
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,57.15,1889
0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,5728
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,1610
1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,18.25,4461
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,1782
0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,5174
1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,55.3,6275
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5260
1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.3,4135
1,0,1,0,62,1,2,2,1,1,1,1,1,1,1,1,1,23.75,829
1,0,1,0,46,0,1,0,2,0,2,2,0,0,2,0,1,40.4,1403
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.4,1614
0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,4241
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,1573
1,0,1,1,35,1,2,0,2,2,2,2,0,0,2,1,1,69.15,2137
1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,4640
1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1,2254
0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,1,2,21.1,6411
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,5773
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,26.0,1141
0,0,0,0,15,1,0,0,2,0,2,2,0,0,0,0,2,58.95,6455
1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,69.15,4123
1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,885
1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,75.5,1500
1,0,0,0,38,1,0,1,0,0,0,0,0,0,0,1,1,69.5,2272
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,18.7,13
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,5440
1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,142
0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8,2995
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,574
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,1395
0,0,1,0,34,1,0,0,0,0,0,2,0,0,0,0,0,50.2,1368
1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,44.6,2250
1,0,0,0,26,1,2,0,0,0,0,0,0,0,1,1,1,51.55,538
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,44.9,209
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,1774
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,4142
1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,4274
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,19.75,1489
1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,225
0,1,1,0,22,1,2,2,1,1,1,1,1,1,1,0,0,25.6,4546
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,4419
0,0,1,0,62,1,0,0,2,2,2,0,2,0,2,1,1,72.0,3644
1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2145
1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,81.0,2948
1,0,1,1,38,1,2,0,2,0,2,2,2,2,2,1,0,85.4,2860
1,0,0,0,32,1,2,1,0,0,0,0,0,2,0,1,0,85.65,2318
0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,2824
0,0,0,0,70,1,2,2,1,1,1,1,1,1,1,0,1,26.05,1420
1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2435
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,1415
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,4887
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1594
0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1592
1,0,1,1,5,1,0,1,2,0,2,0,0,2,0,1,3,90.35,3690
1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,24.05,422
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2103
1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,14
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,3443
0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,5593
1,0,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.25,3386
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,5923
1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35,2032
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,4843
0,1,1,1,68,0,1,0,0,2,2,0,2,2,2,1,2,53.0,3161
1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,0,64.85,1640
1,0,1,1,5,1,2,1,0,2,0,0,0,0,0,1,2,80.15,3295
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,5903
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,5821
0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,4567
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,5061
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,6247
0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,2597
0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,2776
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,1797
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442
0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,66
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,5847
0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,6313
1,0,0,1,27,1,0,0,2,2,0,0,0,0,1,0,3,56.2,1018
0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,6374
1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,5241
1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,1468
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,2267
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,1595
1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35,5642
1,0,1,1,2,1,0,1,2,0,0,0,2,2,0,0,2,97.1,1396
0,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,105.9,5786
0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2397
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1765
0,0,1,1,5,1,0,1,0,2,0,2,2,2,0,1,3,99.15,3934
0,0,1,0,17,1,2,1,0,0,0,0,2,2,0,0,2,92.6,1028
0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,826
0,0,1,1,16,1,0,1,0,2,2,0,2,0,0,1,1,89.45,798
1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,6450
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2519
1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,1430
0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,2967
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,53
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,1441
0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,5238
0,1,1,0,53,1,0,1,0,2,2,2,2,0,1,1,2,94.0,4116
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,1620
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,2183
0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1459
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,3949
1,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25,0
0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,76.15,1601
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,5455
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,1030
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,81
0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,5465
0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,2769
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,0
1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,19.65,6489
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1448
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55,1617
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,2554
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,30.5,336
1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1108
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,2778
0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,2833
1,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,1,45.65,5757
0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,3449
1,1,0,0,11,1,2,1,0,2,2,2,2,2,0,1,2,111.4,341
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,3036
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,5383
0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,34.0,916
1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,2731
1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,3790
1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,4998
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,5872
1,0,0,0,30,1,2,1,2,2,0,0,0,2,0,1,1,94.3,2328
0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,6355
0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,974
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,4354
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4426
0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.3,5879
0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,5835
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,24.15,1299
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,6233
1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,5480
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.55,6086
0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857
0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,4459
0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,4858
0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,3467
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,48.95,4054
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,4771
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2370
0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2537
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,4878
1,1,0,0,67,1,2,0,2,2,0,2,0,0,2,1,0,64.55,3624
0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95,523
0,0,0,0,3,1,0,0,0,0,2,0,2,2,1,1,2,69.95,1825
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.7,5515
1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,3630
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694
1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2421
0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2,5056
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,419
0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1000
0,0,1,1,16,1,2,1,0,2,0,0,0,0,0,1,1,79.95,491
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,3650
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,2952
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,3192
1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,6161
1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5,2521
1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79.0,1503
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,6352
0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,2027
0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,3529
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,905
1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1131
1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,2979
0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,5267
0,0,1,0,15,1,0,1,2,0,2,0,2,2,0,0,2,101.75,1152
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,465
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,1963
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1008
0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,0,19.8,1566
1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74.0,3464
0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45,4608
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,2762
1,0,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,30.05,953
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.1,5103
0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3203
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,4139
0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75,744
0,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,0,20.15,1005
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.3,2111
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2897
0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3238
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,98.85,3887
0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,3733
1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,6120
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,111.8,4787
0,0,0,0,41,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1163
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6062
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,2677
0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,240
0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0,2487
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,1397
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,4209
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,2625
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,199
0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,4647
1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,85.2,1769
1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.45,4065
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,1718
0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3324
0,0,1,0,24,1,2,1,0,0,0,0,0,0,0,1,1,75.4,1268
0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,5491
1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,947
0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4222
0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3311
0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,1,24.35,781
0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1035
1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,452
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,3820
0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,65.5,4729
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,925
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,89.9,5124
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,5376
1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,4766
0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,6403
1,0,0,1,13,1,0,0,2,0,0,0,0,0,0,1,1,52.1,5319
0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,6266
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,1188
0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,4496
0,0,0,1,4,0,1,0,2,2,2,0,2,2,0,1,3,57.2,1864
0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,3,51.55,115
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.4,6478
1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051
1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,5984
1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,3393
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,1567
0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,85.0,4642
0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,2784
0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,149
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,732
1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2232
0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,3051
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,2330
1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,2489
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,3705
1,1,1,0,63,1,0,0,2,2,2,2,2,2,1,1,0,84.0,4453
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,5846
0,0,0,0,5,1,2,0,2,0,0,0,0,0,0,1,2,53.8,2445
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,3910
1,0,1,0,49,1,2,1,2,2,0,0,2,0,0,1,0,93.85,4003
0,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,1,19.1,273
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5503
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,1586
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,6219
1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,3552
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,3,70.05,5246
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,4566
0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,3972
1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3017
0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,3914
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,156
0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,479
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,6121
0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1557
1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4132
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2074
0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1195
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,6370
1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,599
1,0,0,1,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6,2239
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1426
0,0,1,1,43,1,2,1,0,0,2,0,0,2,0,1,0,92.55,3451
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.4,6085
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,250
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.0,2147
0,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1081
0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,5406
0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,5169
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1259
0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,4562
